BOLD code,Frequency,,,
BOLD:ACY8283,1,,,
BOLD:ACY8289,1,,,
BOLD:ACY8290,1,,,
BOLD:ACY8292,4,,,
BOLD:ACY8304,1,,,
BOLD:ACY8319,4,,,
BOLD:ACY8324,3,,,
BOLD:ACY8329,3,,,
BOLD:ACY8340,1,,,
BOLD:ACY8350,1,,,
BOLD:ACY8370,6,,,
BOLD:ACY8384,8,,,
BOLD:ACY8386,2,,,
BOLD:ACY8444,2,,,
BOLD:ACY8445,4,,,
BOLD:ACY8469,1,,,
BOLD:ACY8482,2,,,
BOLD:ACY8523,18,,,
BOLD:ACY8527,1,,,
BOLD:ACY8542,1,,,
BOLD:ACY8562,2,,,
BOLD:ACY8603,1,,,
BOLD:ACY8608,3,,,
BOLD:ACY8638,94,,,
BOLD:ACY8647,19,,,
BOLD:ACY8649,428,,,
BOLD:ACY8650,1,,,
BOLD:ACY8676,63,,,
BOLD:ACY8697,1,,,
BOLD:ACY8710,3,,,
BOLD:ACY8711,14,,,
BOLD:ACY8712,1,,,
BOLD:ACY8713,6,,,
BOLD:ACY8714,1,,,
BOLD:ACY8720,1,,,
BOLD:ACY8732,1,,,
BOLD:ACY8760,1,,,
BOLD:ACY8766,1,,,
BOLD:ACY8767,2,,,
BOLD:ACY8829,47,,,
BOLD:ACY8832,554,,,
BOLD:ACY8842,164,,,
BOLD:ACY8878,6,,,
BOLD:ACY8887,1,,,
BOLD:ACY8889,72,,,
BOLD:ACY8892,290,,,
BOLD:ACY8893,1,,,
BOLD:ACY8894,9,,,
BOLD:ACY8895,3,,,
BOLD:ACY8924,11,,,
BOLD:ACY9202,6,,,
BOLD:ACY9618,2,,,
BOLD:ACY9882,503,,,
BOLD:ACZ0021,150,,,
BOLD:ACZ0119,8,,,
BOLD:ACZ0183,14,,,
BOLD:ACZ0222,27,,,
BOLD:ACZ0231,13,,,
BOLD:ACZ0260,4,,,
BOLD:ACZ0281,22,,,
BOLD:ACZ0289,60,,,
BOLD:ACZ1313,4,,,
BOLD:ACZ2080,10,,,
BOLD:ACZ2126,3542,,,
BOLD:ACZ2582,1,,,
BOLD:ACZ2879,1,,,
BOLD:ACZ2965,11,,,
BOLD:ACZ3623,9,,,
BOLD:ACZ3649,1,,,
BOLD:ACZ3669,3,,,
BOLD:ACZ3704,1,,,
BOLD:ACZ3781,1,,,
BOLD:ACZ3822,1,,,
BOLD:ACZ3867,100,,,
BOLD:ACZ3888,1,,,
BOLD:ACZ3909,183,,,
BOLD:ACZ3923,10,,,
BOLD:ACZ3945,1,,,
BOLD:ACZ3947,1,,,
BOLD:ACZ3951,1,,,
BOLD:ACZ3962,11,,,
BOLD:ACZ3965,1,,,
BOLD:ACZ4068,30,,,
BOLD:ACZ4084,1,,,
BOLD:ACZ4103,20,,,
BOLD:ACZ4124,64,,,
BOLD:ACZ4126,6,,,
BOLD:ACZ4160,2,,,
BOLD:ACZ4257,38,,,
BOLD:ACZ4289,8,,,
BOLD:ACZ4296,2,,,
BOLD:ACZ4363,7,,,
BOLD:ACZ4432,276,,,
BOLD:ACZ4438,1,,,
BOLD:ACZ4439,3,,,
BOLD:ACZ4451,3,,,
BOLD:ACZ4456,4,,,
BOLD:ACZ4474,29,,,
BOLD:ACZ4522,19,,,
BOLD:ACZ4556,7,,,
BOLD:ACZ4570,1,,,
BOLD:ACZ4573,4,,,
BOLD:ACZ4597,1,,,
BOLD:ACZ4607,3,,,
BOLD:ACZ4657,5,,,
BOLD:ACZ4682,1,,,
BOLD:ACZ4686,5,,,
BOLD:ACZ4688,2,,,
BOLD:ACZ4689,1,,,
BOLD:ACZ4700,35,,,
BOLD:ACZ4703,1,,,
BOLD:ACZ4704,1,,,
BOLD:ACZ4708,1,,,
BOLD:ACZ4728,9,,,
BOLD:ACZ4732,148,,,
BOLD:ACZ4733,1,,,
BOLD:ACZ4734,18,,,
BOLD:ACZ4750,18,,,
BOLD:ACZ4794,1,,,
BOLD:ACZ4795,18,,,
BOLD:ACZ4803,2,,,
BOLD:ACZ4813,22,,,
BOLD:ACZ4825,4,,,
BOLD:ACZ4861,1,,,
BOLD:ACZ4870,1,,,
BOLD:ACZ4896,5,,,
BOLD:ACZ4930,35,,,
BOLD:ACZ4932,1,,,
BOLD:ACZ4946,2,,,
BOLD:ACZ4948,19,,,
BOLD:ACZ4973,1,,,
BOLD:ACZ4994,1,,,
BOLD:ACZ5007,7,,,
BOLD:ACZ5031,29,,,
BOLD:ACZ5078,46,,,
BOLD:ACZ5086,2,,,
BOLD:ACZ5100,5,,,
BOLD:ACZ5104,55,,,
BOLD:ACZ5181,2,,,
BOLD:ACZ5205,7,,,
BOLD:ACZ5224,10,,,
BOLD:ACZ5246,1,,,
BOLD:ACZ5247,24,,,
BOLD:ACZ5270,1,,,
BOLD:ACZ5316,3,,,
BOLD:ACZ5317,4,,,
BOLD:ACZ5340,141,,,
BOLD:ACZ5385,41,,,
BOLD:ACZ5389,2,,,
BOLD:ACZ5391,5,,,
BOLD:ACZ5410,83,,,
BOLD:ACZ5423,6,,,
BOLD:ACZ5432,4,,,
BOLD:ACZ5449,123,,,
BOLD:ACZ5490,2,,,
BOLD:ACZ5510,40,,,
BOLD:ACZ5516,2,,,
BOLD:ACZ5543,1,,,
BOLD:ACZ5548,2,,,
BOLD:ACZ5568,95,,,
BOLD:ACZ5583,1,,,
BOLD:ACZ5603,522,,,
BOLD:ACZ5649,5,,,
BOLD:ACZ5662,19,,,
BOLD:ACZ5696,1,,,
BOLD:ACZ5740,7,,,
BOLD:ACZ5742,2,,,
BOLD:ACZ5748,22,,,
BOLD:ACZ5810,36,,,
BOLD:ACZ5816,6,,,
BOLD:ACZ5879,1,,,
BOLD:ACZ5883,3,,,
BOLD:ACZ5899,2,,,
BOLD:ACZ5901,2,,,
BOLD:ACZ5902,12,,,
BOLD:ACZ5923,35,,,
BOLD:ACZ5944,6,,,
BOLD:ACZ5947,18,,,
BOLD:ACZ5993,1,,,
BOLD:ACZ6020,6,,,
BOLD:ACZ6045,5,,,
BOLD:ACZ6060,139,,,
BOLD:ACZ6089,41,,,
BOLD:ACZ6159,4,,,
BOLD:ACZ6162,50,,,
BOLD:ACZ6179,6,,,
BOLD:ACZ6202,18,,,
BOLD:ACZ6212,15,,,
BOLD:ACZ6242,1,,,
BOLD:ACZ6271,6,,,
BOLD:ACZ6275,2,,,
BOLD:ACZ6301,100,,,
BOLD:ACZ6306,14,,,
BOLD:ACZ6322,1,,,
BOLD:ACZ6329,1,,,
BOLD:ACZ6367,2,,,
BOLD:ACZ6369,1,,,
BOLD:ACZ6374,3,,,
BOLD:ACZ6385,14,,,
BOLD:ACZ6392,1,,,
BOLD:ACZ6410,1,,,
BOLD:ACZ6424,21,,,
BOLD:ACZ6445,129,,,
BOLD:ACZ6446,20,,,
BOLD:ACZ6460,64,,,
BOLD:ACZ6465,4,,,
BOLD:ACZ6471,1,,,
BOLD:ACZ6490,13,,,
BOLD:ACZ6528,3,,,
BOLD:ACZ6535,23,,,
BOLD:ACZ6566,2,,,
BOLD:ACZ6575,63,,,
BOLD:ACZ6597,4,,,
BOLD:ACZ6653,1,,,
BOLD:ACZ6702,2,,,
BOLD:ACZ6703,221,,,
BOLD:ACZ6704,3,,,
BOLD:ACZ6746,3,,,
BOLD:ACZ6755,8,,,
BOLD:ACZ6775,293,,,
BOLD:ACZ6776,23,,,
BOLD:ACZ6793,559,,,
BOLD:ACZ6798,1,,,
BOLD:ACZ6805,43,,,
BOLD:ACZ6814,5,,,
BOLD:ACZ6818,1,,,
BOLD:ACZ6819,1,,,
BOLD:ACZ6835,17,,,
BOLD:ACZ6839,13,,,
BOLD:ACZ6845,4,,,
BOLD:ACZ6857,8,,,
BOLD:ACZ6868,168,,,
BOLD:ACZ6869,1,,,
BOLD:ACZ6870,59,,,
BOLD:ACZ6904,1,,,
BOLD:ACZ6905,283,,,
BOLD:ACZ6907,1,,,
BOLD:ACZ6911,2,,,
BOLD:ACZ6928,5,,,
BOLD:ACZ6931,1,,,
BOLD:ACZ6932,1,,,
BOLD:ACZ6933,1,,,
BOLD:ACZ6934,31,,,
BOLD:ACZ6935,258,,,
BOLD:ACZ6936,291,,,
BOLD:ACZ6937,9,,,
BOLD:ACZ6938,17,,,
BOLD:ACZ6942,2,,,
BOLD:ACZ6961,1,,,
BOLD:ACZ6962,25,,,
BOLD:ACZ6963,4,,,
BOLD:ACZ6967,1,,,
BOLD:ACZ6973,2,,,
BOLD:ACZ6978,2,,,
BOLD:ACZ6979,1,,,
BOLD:ACZ6982,18,,,
BOLD:ACZ6983,1,,,
BOLD:ACZ6984,1,,,
BOLD:ACZ6985,8,,,
BOLD:ACZ6986,7,,,
BOLD:ACZ6987,1,,,
BOLD:ACZ6988,2,,,
BOLD:ACZ6990,2,,,
BOLD:ACZ6991,1,,,
BOLD:ACZ6992,1,,,
BOLD:ACZ6993,4,,,
BOLD:ACZ6999,1,,,
BOLD:ACZ7000,27,,,
BOLD:ACZ7003,21,,,
BOLD:ACZ7006,5,,,
BOLD:ACZ7024,3,,,
BOLD:ACZ7025,22,,,
BOLD:ACZ7029,3,,,
BOLD:ACZ7037,4,,,
BOLD:ACZ7043,1,,,
BOLD:ACZ7044,1,,,
BOLD:ACZ7052,3,,,
BOLD:ACZ7057,2,,,
BOLD:ACZ7058,83,,,
BOLD:ACZ7059,1,,,
BOLD:ACZ7061,1,,,
BOLD:ACZ7074,2,,,
BOLD:ACZ7084,1,,,
BOLD:ACZ7085,1,,,
BOLD:ACZ7106,3,,,
BOLD:ACZ7123,1,,,
BOLD:ACZ7124,12,,,
BOLD:ACZ7127,3,,,
BOLD:ACZ7128,2,,,
BOLD:ACZ7129,1,,,
BOLD:ACZ7136,1,,,
BOLD:ACZ7137,2,,,
BOLD:ACZ7141,1,,,
BOLD:ACZ7150,1,,,
BOLD:ACZ7151,3,,,
BOLD:ACZ7152,1,,,
BOLD:ACZ7153,1,,,
BOLD:ACZ7154,3,,,
BOLD:ACZ7155,1,,,
BOLD:ACZ7157,5,,,
BOLD:ACZ7162,5,,,
BOLD:ACZ7163,8,,,
BOLD:ACZ7176,2,,,
BOLD:ACZ7179,1,,,
BOLD:ACZ7185,1,,,
BOLD:ACZ7190,1,,,
BOLD:ACZ7191,1,,,
BOLD:ACZ7193,6,,,
BOLD:ACZ7194,1,,,
BOLD:ACZ7195,7,,,
BOLD:ACZ7199,1,,,
BOLD:ACZ7215,3,,,
BOLD:ACZ7223,1,,,
BOLD:ACZ7242,8,,,
BOLD:ACZ7243,13,,,
BOLD:ACZ7257,1,,,
BOLD:ACZ7258,4,,,
BOLD:ACZ7259,1,,,
BOLD:ACZ7260,1,,,
BOLD:ACZ7277,2,,,
BOLD:ACZ7295,2,,,
BOLD:ACZ7299,1,,,
BOLD:ACZ7315,2,,,
BOLD:ACZ7319,2,,,
BOLD:ACZ7320,8,,,
BOLD:ACZ7322,2,,,
BOLD:ACZ7326,3,,,
BOLD:ACZ7327,2,,,
BOLD:ACZ7328,14,,,
BOLD:ACZ7332,1,,,
BOLD:ACZ7337,2,,,
BOLD:ACZ7338,2,,,
BOLD:ACZ7339,8,,,
BOLD:ACZ7340,2,,,
BOLD:ACZ7341,1,,,
BOLD:ACZ7342,1,,,
BOLD:ACZ7343,26,,,
BOLD:ACZ7344,4,,,
BOLD:ACZ7345,1,,,
BOLD:ACZ7348,1,,,
BOLD:ACZ7366,2,,,
BOLD:ACZ7369,1,,,
BOLD:ACZ7370,2,,,
BOLD:ACZ7371,1,,,
BOLD:ACZ7372,1,,,
BOLD:ACZ7375,1,,,
BOLD:ACZ7376,1,,,
BOLD:ACZ7381,1,,,
BOLD:ACZ7385,22,,,
BOLD:ACZ7390,3,,,
BOLD:ACZ7391,4,,,
BOLD:ACZ7392,176,,,
BOLD:ACZ7400,9,,,
BOLD:ACZ7404,2,,,
BOLD:ACZ7412,1,,,
BOLD:ACZ7417,1,,,
BOLD:ACZ7428,1,,,
BOLD:ACZ7442,1,,,
BOLD:ACZ7443,1,,,
BOLD:ACZ7447,1,,,
BOLD:ACZ7452,5,,,
BOLD:ACZ7455,1,,,
BOLD:ACZ7457,1,,,
BOLD:ACZ7465,1,,,
BOLD:ACZ7474,9,,,
BOLD:ACZ7475,1,,,
BOLD:ACZ7477,1,,,
BOLD:ACZ7481,3,,,
BOLD:ACZ7498,15,,,
BOLD:ACZ7499,5,,,
BOLD:ACZ7514,2,,,
BOLD:ACZ7517,1,,,
BOLD:ACZ7519,1,,,
BOLD:ACZ7526,2,,,
BOLD:ACZ7532,3,,,
BOLD:ACZ7533,6,,,
BOLD:ACZ7534,1,,,
BOLD:ACZ7541,3,,,
BOLD:ACZ7542,567,,,
BOLD:ACZ7543,7,,,
BOLD:ACZ7544,1,,,
BOLD:ACZ7545,218,,,
BOLD:ACZ7547,9,,,
BOLD:ACZ7549,1,,,
BOLD:ACZ7550,1,,,
BOLD:ACZ7560,68,,,
BOLD:ACZ7561,2,,,
BOLD:ACZ7577,6,,,
BOLD:ACZ7580,1,,,
BOLD:ACZ7581,1,,,
BOLD:ACZ7582,1,,,
BOLD:ACZ7583,19,,,
BOLD:ACZ7584,16,,,
BOLD:ACZ7585,16,,,
BOLD:ACZ7586,1,,,
BOLD:ACZ7587,3,,,
BOLD:ACZ7590,7,,,
BOLD:ACZ7598,136,,,
BOLD:ACZ7600,3,,,
BOLD:ACZ7604,5,,,
BOLD:ACZ7617,1,,,
BOLD:ACZ7618,4,,,
BOLD:ACZ7620,1,,,
BOLD:ACZ7621,2,,,
BOLD:ACZ7625,1,,,
BOLD:ACZ7643,1,,,
BOLD:ACZ7674,2,,,
BOLD:ACZ7675,2,,,
BOLD:ACZ7677,1,,,
BOLD:ACZ7679,1,,,
BOLD:ACZ7680,3,,,
BOLD:ACZ7688,2,,,
BOLD:ACZ7690,2,,,
BOLD:ACZ7691,1,,,
BOLD:ACZ7692,32,,,
BOLD:ACZ7697,1,,,
BOLD:ACZ7698,1,,,
BOLD:ACZ7699,4,,,
BOLD:ACZ7700,1,,,
BOLD:ACZ7701,1,,,
BOLD:ACZ7702,2,,,
BOLD:ACZ7703,2,,,
BOLD:ACZ7704,1,,,
BOLD:ACZ7713,3,,,
BOLD:ACZ7714,2,,,
BOLD:ACZ7719,17,,,
BOLD:ACZ7722,1,,,
BOLD:ACZ7723,1,,,
BOLD:ACZ7724,33,,,
BOLD:ACZ7732,109,,,
BOLD:ACZ7733,1,,,
BOLD:ACZ7734,1,,,
BOLD:ACZ7739,2,,,
BOLD:ACZ7741,36,,,
BOLD:ACZ7742,1,,,
BOLD:ACZ7743,32,,,
BOLD:ACZ7744,12,,,
BOLD:ACZ7745,3,,,
BOLD:ACZ7746,2,,,
BOLD:ACZ7747,2,,,
BOLD:ACZ7748,25,,,
BOLD:ACZ7749,3,,,
BOLD:ACZ7750,7,,,
BOLD:ACZ7751,1,,,
BOLD:ACZ7752,150,,,
BOLD:ACZ7753,1,,,
BOLD:ACZ7754,3,,,
BOLD:ACZ7762,1,,,
BOLD:ACZ7763,4,,,
BOLD:ACZ7776,15,,,
BOLD:ACZ7794,1,,,
BOLD:ACZ7795,1,,,
BOLD:ACZ7797,1,,,
BOLD:ACZ7801,7,,,
BOLD:ACZ7802,1,,,
BOLD:ACZ7805,1,,,
BOLD:ACZ7806,3,,,
BOLD:ACZ7807,1,,,
BOLD:ACZ7811,2,,,
BOLD:ACZ7812,12,,,
BOLD:ACZ7818,3,,,
BOLD:ACZ7829,5,,,
BOLD:ACZ7833,2,,,
BOLD:ACZ7856,1,,,
BOLD:ACZ7861,26,,,
BOLD:ACZ7874,3,,,
BOLD:ACZ7878,1,,,
BOLD:ACZ7879,2,,,
BOLD:ACZ7888,1,,,
BOLD:ACZ7893,6,,,
BOLD:ACZ7900,5,,,
BOLD:ACZ7908,8,,,
BOLD:ACZ7910,2,,,
BOLD:ACZ7911,1,,,
BOLD:ACZ7912,1,,,
BOLD:ACZ7913,1,,,
BOLD:ACZ7915,1,,,
BOLD:ACZ7918,1,,,
BOLD:ACZ7922,1,,,
BOLD:ACZ7937,1,,,
BOLD:ACZ7938,1,,,
BOLD:ACZ7939,12,,,
BOLD:ACZ7940,1,,,
BOLD:ACZ7941,2,,,
BOLD:ACZ7942,1,,,
BOLD:ACZ7944,1,,,
BOLD:ACZ7945,1,,,
BOLD:ACZ7946,10,,,
BOLD:ACZ7947,11,,,
BOLD:ACZ7948,3,,,
BOLD:ACZ7953,1,,,
BOLD:ACZ7954,2,,,
BOLD:ACZ7968,1,,,
BOLD:ACZ7970,1,,,
BOLD:ACZ7989,12,,,
BOLD:ACZ7998,63,,,
BOLD:ACZ8011,1,,,
BOLD:ACZ8019,54,,,
BOLD:ACZ8023,6,,,
BOLD:ACZ8024,1,,,
BOLD:ACZ8038,1,,,
BOLD:ACZ8040,2,,,
BOLD:ACZ8041,2,,,
BOLD:ACZ8045,2,,,
BOLD:ACZ8048,1,,,
BOLD:ACZ8079,1,,,
BOLD:ACZ8080,1,,,
BOLD:ACZ8081,1,,,
BOLD:ACZ8082,1,,,
BOLD:ACZ8089,3,,,
BOLD:ACZ8120,2,,,
BOLD:ACZ8135,2,,,
BOLD:ACZ8139,1,,,
BOLD:ACZ8144,1,,,
BOLD:ACZ8145,2,,,
BOLD:ACZ8146,3,,,
BOLD:ACZ8147,1,,,
BOLD:ACZ8148,1,,,
BOLD:ACZ8149,1,,,
BOLD:ACZ8150,2,,,
BOLD:ACZ8151,11,,,
BOLD:ACZ8152,20,,,
BOLD:ACZ8153,2,,,
BOLD:ACZ8154,2,,,
BOLD:ACZ8155,2,,,
BOLD:ACZ8159,3,,,
BOLD:ACZ8160,1,,,
BOLD:ACZ8161,2,,,
BOLD:ACZ8169,12,,,
BOLD:ACZ8170,11,,,
BOLD:ACZ8187,1,,,
BOLD:ACZ8190,3,,,
BOLD:ACZ8191,1,,,
BOLD:ACZ8212,1,,,
BOLD:ACZ8216,4,,,
BOLD:ACZ8217,1,,,
BOLD:ACZ8231,1,,,
BOLD:ACZ8232,15,,,
BOLD:ACZ8233,3,,,
BOLD:ACZ8234,47,,,
BOLD:ACZ8240,2,,,
BOLD:ACZ8241,3,,,
BOLD:ACZ8261,40,,,
BOLD:ACZ8272,6,,,
BOLD:ACZ8275,2,,,
BOLD:ACZ8276,54,,,
BOLD:ACZ8277,1,,,
BOLD:ACZ8278,1,,,
BOLD:ACZ8291,3,,,
BOLD:ACZ8292,58,,,
BOLD:ACZ8294,4,,,
BOLD:ACZ8297,1,,,
BOLD:ACZ8301,1,,,
BOLD:ACZ8303,786,,,
BOLD:ACZ8311,1,,,
BOLD:ACZ8312,10,,,
BOLD:ACZ8313,2,,,
BOLD:ACZ8314,1,,,
BOLD:ACZ8315,1,,,
BOLD:ACZ8330,1,,,
BOLD:ACZ8339,1,,,
BOLD:ACZ8340,271,,,
BOLD:ACZ8341,4,,,
BOLD:ACZ8342,1,,,
BOLD:ACZ8343,35,,,
BOLD:ACZ8344,1,,,
BOLD:ACZ8345,1,,,
BOLD:ACZ8346,8,,,
BOLD:ACZ8347,2,,,
BOLD:ACZ8349,1,,,
BOLD:ACZ8350,3,,,
BOLD:ACZ8355,2,,,
BOLD:ACZ8359,448,,,
BOLD:ACZ8362,1,,,
BOLD:ACZ8363,1,,,
BOLD:ACZ8364,8,,,
BOLD:ACZ8370,1,,,
BOLD:ACZ8385,1,,,
BOLD:ACZ8386,2,,,
BOLD:ACZ8387,1,,,
BOLD:ACZ8388,8,,,
BOLD:ACZ8389,15,,,
BOLD:ACZ8390,1,,,
BOLD:ACZ8394,1,,,
BOLD:ACZ8403,2,,,
BOLD:ACZ8404,15,,,
BOLD:ACZ8409,2,,,
BOLD:ACZ8410,1,,,
BOLD:ACZ8419,1,,,
BOLD:ACZ8424,17,,,
BOLD:ACZ8425,1,,,
BOLD:ACZ8436,1,,,
BOLD:ACZ8439,78,,,
BOLD:ACZ8445,2,,,
BOLD:ACZ8447,2,,,
BOLD:ACZ8448,2,,,
BOLD:ACZ8449,4,,,
BOLD:ACZ8452,109,,,
BOLD:ACZ8454,2,,,
BOLD:ACZ8455,1,,,
BOLD:ACZ8462,1,,,
BOLD:ACZ8478,2,,,
BOLD:ACZ8479,3,,,
BOLD:ACZ8487,1,,,
BOLD:ACZ8497,4,,,
BOLD:ACZ8499,3,,,
BOLD:ACZ8500,98,,,
BOLD:ACZ8501,2,,,
BOLD:ACZ8502,5,,,
BOLD:ACZ8503,1,,,
BOLD:ACZ8506,2,,,
BOLD:ACZ8507,52,,,
BOLD:ACZ8509,3,,,
BOLD:ACZ8510,2,,,
BOLD:ACZ8511,1,,,
BOLD:ACZ8512,1,,,
BOLD:ACZ8513,3,,,
BOLD:ACZ8514,4,,,
BOLD:ACZ8517,2,,,
BOLD:ACZ8525,49,,,
BOLD:ACZ8527,1,,,
BOLD:ACZ8528,3,,,
BOLD:ACZ8533,3,,,
BOLD:ACZ8535,12,,,
BOLD:ACZ8541,26,,,
BOLD:ACZ8542,2,,,
BOLD:ACZ8543,1,,,
BOLD:ACZ8550,2,,,
BOLD:ACZ8553,1,,,
BOLD:ACZ8554,4,,,
BOLD:ACZ8555,1,,,
BOLD:ACZ8556,1,,,
BOLD:ACZ8557,1,,,
BOLD:ACZ8559,1,,,
BOLD:ACZ8560,1,,,
BOLD:ACZ8572,1,,,
BOLD:ACZ8573,1,,,
BOLD:ACZ8574,2,,,
BOLD:ACZ8587,22,,,
BOLD:ACZ8594,6,,,
BOLD:ACZ8598,1,,,
BOLD:ACZ8599,1,,,
BOLD:ACZ8600,1,,,
BOLD:ACZ8606,8,,,
BOLD:ACZ8607,7,,,
BOLD:ACZ8609,46,,,
BOLD:ACZ8610,1,,,
BOLD:ACZ8612,1,,,
BOLD:ACZ8614,1,,,
BOLD:ACZ8618,3,,,
BOLD:ACZ8624,1,,,
BOLD:ACZ8626,66,,,
BOLD:ACZ8629,1,,,
BOLD:ACZ8636,1,,,
BOLD:ACZ8637,1,,,
BOLD:ACZ8640,2,,,
BOLD:ACZ8648,20,,,
BOLD:ACZ8650,3,,,
BOLD:ACZ8667,165,,,
BOLD:ACZ8673,1,,,
BOLD:ACZ8674,1,,,
BOLD:ACZ8687,3,,,
BOLD:ACZ8691,1,,,
BOLD:ACZ8702,12,,,
BOLD:ACZ8711,2,,,
BOLD:ACZ8713,1,,,
BOLD:ACZ8714,1,,,
BOLD:ACZ8715,5,,,
BOLD:ACZ8718,9,,,
BOLD:ACZ8721,1,,,
BOLD:ACZ8722,1,,,
BOLD:ACZ8725,2,,,
BOLD:ACZ8739,2,,,
BOLD:ACZ8751,2,,,
BOLD:ACZ8755,2,,,
BOLD:ACZ8756,2,,,
BOLD:ACZ8757,4,,,
BOLD:ACZ8772,1,,,
BOLD:ACZ8773,32,,,
BOLD:ACZ8774,1,,,
BOLD:ACZ8775,11,,,
BOLD:ACZ8780,2,,,
BOLD:ACZ8791,1,,,
BOLD:ACZ8792,4,,,
BOLD:ACZ8793,1,,,
BOLD:ACZ8801,18,,,
BOLD:ACZ8805,3,,,
BOLD:ACZ8807,1,,,
BOLD:ACZ8813,7,,,
BOLD:ACZ8816,4,,,
BOLD:ACZ8818,2,,,
BOLD:ACZ8830,1,,,
BOLD:ACZ8840,20,,,
BOLD:ACZ8841,1,,,
BOLD:ACZ8843,1,,,
BOLD:ACZ8850,2,,,
BOLD:ACZ8853,1,,,
BOLD:ACZ8868,1,,,
BOLD:ACZ8874,1,,,
BOLD:ACZ8875,1,,,
BOLD:ACZ8878,1,,,
BOLD:ACZ8879,5,,,
BOLD:ACZ8882,2,,,
BOLD:ACZ8883,5,,,
BOLD:ACZ8888,2,,,
BOLD:ACZ8896,9,,,
BOLD:ACZ8897,220,,,
BOLD:ACZ8901,1,,,
BOLD:ACZ8902,40,,,
BOLD:ACZ8903,2,,,
BOLD:ACZ8904,1,,,
BOLD:ACZ8905,9,,,
BOLD:ACZ8906,1,,,
BOLD:ACZ8907,1,,,
BOLD:ACZ8908,2,,,
BOLD:ACZ8919,30,,,
BOLD:ACZ8920,1,,,
BOLD:ACZ8921,8,,,
BOLD:ACZ8926,1,,,
BOLD:ACZ8928,7,,,
BOLD:ACZ8937,2,,,
BOLD:ACZ8942,1,,,
BOLD:ACZ8951,1,,,
BOLD:ACZ8956,11,,,
BOLD:ACZ8970,1,,,
BOLD:ACZ8984,1,,,
BOLD:ACZ8989,2,,,
BOLD:ACZ8995,1,,,
BOLD:ACZ8996,5,,,
BOLD:ACZ9000,3,,,
BOLD:ACZ9007,1,,,
BOLD:ACZ9011,2,,,
BOLD:ACZ9015,1,,,
BOLD:ACZ9016,1,,,
BOLD:ACZ9026,1,,,
BOLD:ACZ9040,1,,,
BOLD:ACZ9041,657,,,
BOLD:ACZ9056,3,,,
BOLD:ACZ9067,1,,,
BOLD:ACZ9071,3,,,
BOLD:ACZ9072,4,,,
BOLD:ACZ9073,2,,,
BOLD:ACZ9074,2,,,
BOLD:ACZ9075,1,,,
BOLD:ACZ9076,1,,,
BOLD:ACZ9077,1,,,
BOLD:ACZ9078,5,,,
BOLD:ACZ9079,6,,,
BOLD:ACZ9089,7,,,
BOLD:ACZ9092,1,,,
BOLD:ACZ9093,1,,,
BOLD:ACZ9095,2,,,
BOLD:ACZ9103,1,,,
BOLD:ACZ9104,1,,,
BOLD:ACZ9106,1,,,
BOLD:ACZ9114,6,,,
BOLD:ACZ9116,1,,,
BOLD:ACZ9128,2,,,
BOLD:ACZ9136,322,,,
BOLD:ACZ9144,1,,,
BOLD:ACZ9146,1,,,
BOLD:ACZ9158,1,,,
BOLD:ACZ9159,2,,,
BOLD:ACZ9160,1,,,
BOLD:ACZ9177,16,,,
BOLD:ACZ9179,1,,,
BOLD:ACZ9190,2,,,
BOLD:ACZ9197,1,,,
BOLD:ACZ9200,5,,,
BOLD:ACZ9201,2,,,
BOLD:ACZ9205,2,,,
BOLD:ACZ9215,1,,,
BOLD:ACZ9220,1,,,
BOLD:ACZ9225,1,,,
BOLD:ACZ9236,8,,,
BOLD:ACZ9237,47,,,
BOLD:ACZ9238,2,,,
BOLD:ACZ9239,1,,,
BOLD:ACZ9245,1,,,
BOLD:ACZ9246,2,,,
BOLD:ACZ9247,2,,,
BOLD:ACZ9254,1,,,
BOLD:ACZ9260,3,,,
BOLD:ACZ9262,1,,,
BOLD:ACZ9268,3,,,
BOLD:ACZ9269,2,,,
BOLD:ACZ9293,2,,,
BOLD:ACZ9294,40,,,
BOLD:ACZ9295,4,,,
BOLD:ACZ9297,5,,,
BOLD:ACZ9300,4,,,
BOLD:ACZ9303,1,,,
BOLD:ACZ9325,3,,,
BOLD:ACZ9359,2,,,
BOLD:ACZ9363,1,,,
BOLD:ACZ9369,16,,,
BOLD:ACZ9370,1,,,
BOLD:ACZ9371,6,,,
BOLD:ACZ9372,2,,,
BOLD:ACZ9379,3,,,
BOLD:ACZ9382,2,,,
BOLD:ACZ9404,1,,,
BOLD:ACZ9416,3,,,
BOLD:ACZ9417,1,,,
BOLD:ACZ9418,2,,,
BOLD:ACZ9429,5,,,
BOLD:ACZ9431,9,,,
BOLD:ACZ9442,5,,,
BOLD:ACZ9450,5,,,
BOLD:ACZ9452,8,,,
BOLD:ACZ9454,7,,,
BOLD:ACZ9457,16,,,
BOLD:ACZ9466,1,,,
BOLD:ACZ9472,5,,,
BOLD:ACZ9473,1,,,
BOLD:ACZ9480,1,,,
BOLD:ACZ9489,1,,,
BOLD:ACZ9494,1,,,
BOLD:ACZ9495,33,,,
BOLD:ACZ9497,1,,,
BOLD:ACZ9503,1,,,
BOLD:ACZ9525,1,,,
BOLD:ACZ9530,1,,,
BOLD:ACZ9550,13,,,
BOLD:ACZ9555,15,,,
