"sampleid","processid","fieldid","phylum","class","order","family","subfamily","genus","species","uri","extrainfo","collectiondate","fk_marker","nucraw_length","code","...1","lat","long","...6"
"DHJPAR0033743","ASHYG013-10","08-SRNP-37662","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles sondrawardae","BOLD:AAA3077","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033744","ASHYG014-10","08-SRNP-37663","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles alvaroumanai","BOLD:AAE0922","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033745","ASHYG015-10","08-SRNP-37664","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi94","BOLD:AAD9754","malaise-trapped","2008-11-22","1",632,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033746","ASHYG016-10","08-SRNP-37665","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi94","BOLD:AAD9754","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033747","ASHYG017-10","08-SRNP-37666","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi94","BOLD:AAD9754","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033748","ASHYG018-10","08-SRNP-37667","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles alvaroumanai","BOLD:AAE0922","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033749","ASHYG019-10","08-SRNP-37668","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033750","ASHYG020-10","08-SRNP-37669","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi94","BOLD:AAD9754","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033751","ASHYG021-10","08-SRNP-37670","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea rosamatarritae","BOLD:ABY5258","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033752","ASHYG022-10","08-SRNP-37671","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033753","ASHYG023-10","08-SRNP-37672","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen16","BOLD:AAM5843","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033754","ASHYG024-10","08-SRNP-37673","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles sondrawardae","BOLD:AAA3077","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033755","ASHYG025-10","08-SRNP-37674","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Choeras","Choeras Whitfield02","BOLD:AAM5956","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033756","ASHYG026-10","08-SRNP-37675","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi94","BOLD:AAD9754","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033757","ASHYG027-10","08-SRNP-37676","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi94","BOLD:AAD9754","malaise-trapped","2008-11-22","1",624,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033758","ASHYG028-10","08-SRNP-37677","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi94","BOLD:AAD9754","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033759","ASHYG029-10","08-SRNP-37678","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi94","BOLD:AAD9754","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033760","ASHYG030-10","08-SRNP-37679","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Choeras","Choeras Whitfield05","BOLD:AAM5222","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033761","ASHYG031-10","08-SRNP-37680","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033762","ASHYG032-10","08-SRNP-37681","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles alvaroumanai","BOLD:AAE0922","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033763","ASHYG033-10","08-SRNP-37682","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033764","ASHYG034-10","08-SRNP-37683","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033765","ASHYG035-10","08-SRNP-37684","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033766","ASHYG036-10","08-SRNP-37685","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033767","ASHYG037-10","08-SRNP-37686","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033768","ASHYG038-10","08-SRNP-37687","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles alvaroumanai","BOLD:AAE0922","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033769","ASHYG039-10","08-SRNP-37688","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033770","ASHYG040-10","08-SRNP-37689","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033771","ASHYG041-10","08-SRNP-37690","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles henrytownesi","BOLD:AAD1416","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033772","ASHYG042-10","08-SRNP-37691","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033773","ASHYG043-10","08-SRNP-37692","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033774","ASHYG044-10","08-SRNP-37693","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033775","ASHYG045-10","08-SRNP-37694","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi94","BOLD:AAD9754","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033776","ASHYG046-10","08-SRNP-37695","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi94","BOLD:AAD9754","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033777","ASHYG047-10","08-SRNP-37696","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen457","BOLD:ACF0267","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033778","ASHYG048-10","08-SRNP-37697","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033779","ASHYG049-10","08-SRNP-37698","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033781","ASHYG051-10","08-SRNP-37700","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033782","ASHYG052-10","08-SRNP-37701","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033783","ASHYG053-10","08-SRNP-37702","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033784","ASHYG054-10","08-SRNP-37703","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033785","ASHYG055-10","08-SRNP-37704","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi94","BOLD:AAD9754","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033786","ASHYG056-10","08-SRNP-37705","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",614,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033787","ASHYG057-10","08-SRNP-37706","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033788","ASHYG058-10","08-SRNP-37707","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles isidrochaconi","BOLD:AAK2114","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033789","ASHYG059-10","08-SRNP-37708","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033790","ASHYG060-10","08-SRNP-37709","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033791","ASHYG061-10","08-SRNP-37710","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033792","ASHYG062-10","08-SRNP-37711","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033793","ASHYG063-10","08-SRNP-37712","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033794","ASHYG064-10","08-SRNP-37713","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033795","ASHYG065-10","08-SRNP-37714","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033796","ASHYG066-10","08-SRNP-37715","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033797","ASHYG067-10","08-SRNP-37716","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033798","ASHYG068-10","08-SRNP-37717","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033799","ASHYG069-10","08-SRNP-37718","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033800","ASHYG070-10","08-SRNP-37719","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033801","ASHYG071-10","08-SRNP-37720","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033802","ASHYG072-10","08-SRNP-37721","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033803","ASHYG073-10","08-SRNP-37722","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033804","ASHYG074-10","08-SRNP-37723","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033805","ASHYG075-10","08-SRNP-37724","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033806","ASHYG076-10","08-SRNP-37725","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033807","ASHYG077-10","08-SRNP-37726","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033808","ASHYG078-10","08-SRNP-37727","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033809","ASHYG079-10","08-SRNP-37728","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033810","ASHYG080-10","08-SRNP-37729","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033811","ASHYG081-10","08-SRNP-37730","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033812","ASHYG082-10","08-SRNP-37731","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033813","ASHYG083-10","08-SRNP-37732","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033814","ASHYG084-10","08-SRNP-37733","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033815","ASHYG085-10","08-SRNP-37734","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033816","ASHYG086-10","08-SRNP-37735","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033817","ASHYG087-10","08-SRNP-37736","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033818","ASHYG088-10","08-SRNP-37737","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033819","ASHYG089-10","08-SRNP-37738","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033820","ASHYG090-10","08-SRNP-37739","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033821","ASHYG091-10","08-SRNP-37740","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033822","ASHYG092-10","08-SRNP-37741","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033823","ASHYG093-10","08-SRNP-37742","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033824","ASHYG094-10","08-SRNP-37743","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
"DHJPAR0033825","ASHYG095-10","08-SRNP-37744","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped","2008-11-22","1",658,"ASHYG",47,10.92767,-85.47449,"CRI|NO01_506|Pedregal"
